Time (Sec);S8;S10;S11;S12;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S40;S41;S42;S43;S44;S45;S46;S9;
1.000102666666655;19160.0;99.94063519999838;99.94063519999838;99.94063519999838;99.94076399999838;99.94099279999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94076399999838;99.94123759999837;
1.100102666666644;19160.0;99.93563519999822;99.93563519999822;99.93563519999822;99.93576399999822;99.93599279999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93576399999822;99.93623759999821;
1.200102666666633;19160.0;99.93063519999805;99.93063519999805;99.93063519999805;99.93076399999805;99.93099279999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93076399999805;99.93123759999804;
1.300102666666622;19160.0;99.92563519999788;99.92563519999788;99.92563519999788;99.92576399999788;99.92599279999789;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92576399999788;99.92623759999788;
1.400102666666611;19160.0;99.92063519999772;99.92063519999772;99.92063519999772;99.92076399999772;99.92099279999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92076399999772;99.92123759999771;
1.5001026666665995;19160.0;99.91563519999755;99.91563519999755;99.91563519999755;99.91576399999755;99.91599279999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91576399999755;99.91623759999754;
1.6001026666665863;19160.0;99.91063519999739;99.91063519999739;99.91063519999739;99.91076399999739;99.91099279999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91076399999739;99.91123759999738;
1.700102666666573;19160.0;99.90563519999722;99.90563519999722;99.90563519999722;99.90576399999722;99.90599279999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90576399999722;99.90623759999721;
1.8001026666665598;19160.0;99.90063519999705;99.90063519999705;99.90063519999705;99.90076399999705;99.90099279999706;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90076399999705;99.90123759999705;
1.9001026666665466;19160.0;99.89563519999689;99.89563519999689;99.89563519999689;99.89576399999689;99.89599279999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89576399999689;99.89623759999688;
2.000102666666534;19160.0;99.89063519999672;99.89063519999672;99.89063519999672;99.89076399999672;99.89099279999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89076399999672;99.89123759999671;
2.1001026666665275;19160.0;99.88563519999656;99.88563519999656;99.88563519999656;99.88576399999656;99.88599279999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88576399999656;99.88623759999655;
2.2001026666665173;19160.0;99.88063519999639;99.88063519999639;99.88063519999639;99.88076399999639;99.88099279999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88076399999639;99.88123759999638;
2.3001026666665063;19160.0;99.87563519999622;99.87563519999622;99.87563519999622;99.87576399999622;99.87599279999623;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87576399999622;99.87623759999622;
2.4001026666664953;19160.0;99.87063519999606;99.87063519999606;99.87063519999606;99.87076399999606;99.87099279999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87076399999606;99.87123759999605;
2.5001026666664843;19160.0;99.86563519999589;99.86563519999589;99.86563519999589;99.86576399999589;99.8659927999959;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86576399999589;99.86623759999588;
2.6001026666664733;19160.0;99.86063519999573;99.86063519999573;99.86063519999573;99.86076399999573;99.86099279999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86076399999573;99.86123759999572;
2.7001026666664623;19160.0;99.85563519999556;99.85563519999556;99.85563519999556;99.85576399999556;99.85599279999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85576399999556;99.85623759999555;
2.8001026666664512;19160.0;99.8506351999954;99.8506351999954;99.8506351999954;99.8507639999954;99.8509927999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.8507639999954;99.85123759999539;
2.9001026666664402;19160.0;99.84563519999523;99.84563519999523;99.84563519999523;99.84576399999523;99.84599279999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84576399999523;99.84623759999522;
3.000102666666429;19160.0;99.84063519999506;99.84063519999506;99.84063519999506;99.84076399999506;99.84099279999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84076399999506;99.84123759999505;
3.100102666666418;19160.0;99.8356351999949;99.8356351999949;99.8356351999949;99.8357639999949;99.8359927999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.8357639999949;99.83623759999489;
3.200102666666407;19160.0;99.83063519999473;99.83063519999473;99.83063519999473;99.83076399999473;99.83099279999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83076399999473;99.83123759999472;
3.300102666666396;19160.0;99.82563519999457;99.82563519999457;99.82563519999457;99.82576399999456;99.82599279999457;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82576399999456;99.82623759999456;
3.400102666666385;19160.0;99.8206351999944;99.8206351999944;99.8206351999944;99.8207639999944;99.8209927999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.8207639999944;99.82123759999439;
3.500102666666374;19160.0;99.81563519999423;99.81563519999423;99.81563519999423;99.81576399999423;99.81599279999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81576399999423;99.81623759999422;
3.600102666666363;19160.0;99.81063519999407;99.81063519999407;99.81063519999407;99.81076399999407;99.81099279999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81076399999407;99.81123759999406;
3.700102666666352;19160.0;99.8056351999939;99.8056351999939;99.8056351999939;99.8057639999939;99.8059927999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.8057639999939;99.80623759999389;
3.800102666666341;19160.0;99.80063519999374;99.80063519999374;99.80063519999374;99.80076399999373;99.80099279999374;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80076399999373;99.80123759999373;
3.90010266666633;19160.0;99.79563519999357;99.79563519999357;99.79563519999357;99.79576399999357;99.79599279999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79576399999357;99.79623759999356;
4.000102666666324;19160.0;99.7906351999934;99.7906351999934;99.7906351999934;99.7907639999934;99.7909927999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7907639999934;99.7912375999934;
4.100102666666446;19160.0;99.78563519999324;99.78563519999324;99.78563519999324;99.78576399999324;99.78599279999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78576399999324;99.78623759999323;
4.200102666666568;19160.0;99.78063519999307;99.78063519999307;99.78063519999307;99.78076399999307;99.78099279999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78076399999307;99.78123759999306;
4.300102666666691;19160.0;99.7756351999929;99.7756351999929;99.7756351999929;99.7757639999929;99.7759927999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7757639999929;99.7762375999929;
4.400102666666813;19160.0;99.77063519999274;99.77063519999274;99.77063519999274;99.77076399999274;99.77099279999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77076399999274;99.77123759999273;
4.500102666666935;19160.0;99.76563519999257;99.76563519999257;99.76563519999257;99.76576399999257;99.76599279999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76576399999257;99.76623759999256;
4.600102666667057;19160.0;99.76063519999241;99.76063519999241;99.76063519999241;99.7607639999924;99.76099279999241;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7607639999924;99.7612375999924;
4.7001026666671795;19160.0;99.75563519999224;99.75563519999224;99.75563519999224;99.75576399999224;99.75599279999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75576399999224;99.75623759999223;
4.800102666667302;19160.0;99.75063519999208;99.75063519999208;99.75063519999208;99.75076399999207;99.75099279999208;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75076399999207;99.75123759999207;
4.900102666667424;19160.0;99.74563519999191;99.74563519999191;99.74563519999191;99.74576399999191;99.74599279999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.74576399999191;99.7462375999919;
5.000000000000043;19160.0;99.74063519999174;99.74063519999174;99.74063519999174;99.74086399999175;99.74099279999174;99.74076399999174;99.74076399999174;99.74076399999174;99.74076399999174;99.74086399999175;99.74076399999174;99.74076399999174;99.74076399999174;99.74076399999174;99.74076399999174;99.74076399999174;99.74086399999175;99.74076399999174;99.74076399999174;99.74076399999174;99.74133759999174;
5.100092000000999;19160.0;96.04826079999211;97.173259999992;97.21304479999168;97.28275759999168;97.29706319999198;97.29683439999198;97.29683439999198;97.1598519999916;98.3665863999918;97.30975279999193;97.36668479999169;97.1598519999916;98.39026639999155;97.41878079999162;97.26936559999173;97.39273279999192;97.30975279999193;98.3429063999916;97.36668479999169;98.3429063999916;97.29740799999198;
5.2000920000010185;19160.0;87.474833599993;90.21632159999287;90.31344159999117;90.34376559999129;90.21725279999288;90.4789519999928;93.09198479999243;90.33699199999138;96.98767279999193;90.44209999999204;90.52930639999123;92.5911527999911;97.0350327999913;90.502541599992;90.33174159999179;90.72630639999204;93.29459599999198;96.9403127999914;93.31989679999131;96.9403127999914;90.21759759999287;
5.300092000000795;19160.0;77.59763839999339;81.97917919999341;81.9984479999902;82.04713519999041;81.97643359999338;83.12513119999308;88.59978319999239;82.09953279999118;95.58555279999173;82.17196559999171;82.91020559999004;87.66674879999037;95.65659279999143;82.27341359999251;82.02793839999123;83.49155919999144;88.89364559999153;95.51451279999088;89.24987199999045;95.51451279999088;81.97998159999341;
5.400092000000777;19160.0;67.7802175999935;73.74675039999369;73.62603519998896;73.70425999998923;73.73702879999368;75.79939839999304;84.43802239999215;73.80695839999107;94.18343279999154;73.84390639999104;75.22892879998864;82.84744399998982;94.27815279999156;73.99315599999275;73.66875919999035;76.26504719999045;84.9356471999909;94.08871279999036;85.26061599998938;94.08871279999036;73.74709519999368;
5.500092000000713;19160.0;57.95662879999324;65.45176799999392;65.24431519998758;65.35124239998821;65.42676959999378;68.5135183999928;80.24926319999192;65.50349119999082;92.78131279999134;65.49794639999016;67.53066639998747;77.88962879998927;92.89971279999169;65.70040399999283;65.29092399998925;69.0130311999893;80.97764879999026;92.66291279998984;81.32839199998834;92.66291279998984;65.44936719999389;
5.60009200000068;19160.0;48.19999359999287;57.17100799999374;56.850979199986924;56.98497519998753;57.13697439999369;61.22763839999257;76.07400319999168;57.188652799990194;91.37919279999115;57.1443399999895;59.83335119998663;73.00106879998872;91.52127279999182;57.3962487999925;56.90862959998888;61.78847119998837;77.01965039998963;91.23711279998932;77.31061999998727;91.23711279998932;57.16746319999372;
5.700092000000556;19160.0;38.398124799992516;48.892142399993496;48.4607455999864;48.6196391999869;48.84670559999358;53.94175839999234;71.89874319999144;48.87430399998952;89.97707279999095;48.7926119999889;52.13508879998606;68.11250879998816;90.14283279999195;49.09186479999209;48.52159919998864;54.52272719998793;73.089694399989;89.8113127999888;73.26433199998618;89.8113127999888;48.88464399999352;
5.8000920000004195;19160.0;28.597228799992294;40.61375039999325;40.06931999998588;40.25428719998626;40.54933279999347;46.655878399992105;67.6808975999912;40.55948159998885;88.57495279999075;40.43616399998831;44.436826399985485;63.37875199998764;88.76439279999208;40.78359119999164;40.129359199988414;47.256983199987495;69.13169599998837;88.38551279998828;69.27507599998512;88.38551279998828;40.600909599993344;
5.900092000000269;19160.0;18.80566559999233;32.35482719999304;31.672716799985388;31.882107999985656;32.278011199993365;39.31600159999188;63.393467999990946;32.23877919998817;87.17283279999056;32.075927199987724;36.76696719998491;58.46167599998709;87.38595279999221;32.468000799991195;31.737119199988197;40.00496719998706;65.14565519998773;86.95971279998776;65.25730399998405;86.95971279998776;32.33432399999323;
6.000092000000117;19160.0;9.01411839999229;24.064478399993256;23.270542399985338;23.504815199985647;23.979691199993603;32.00312319999165;59.1340807999907;23.91294719998817;85.77071279999036;23.71520079998761;29.06870479998454;53.573115999986534;86.00751279999234;24.152410399991084;23.344879199988323;32.78040719998662;61.215699199987355;85.53391279998723;61.211015999983545;85.53391279998723;24.040739999993463;
